,Unnamed: 0,titulo,portal,sentiment
540,540,Explosão em mesquita no Afeganistão deixa pelo menos 62 mortos,Exame,neg
541,541,"Maurício Sherman, que lançou Xuxa e Angélica, morre aos 88 anos",Exame,neg
542,542,Sobe para 6 o número de mortos no desabamento em Fortaleza,Exame,neg
543,543,Bombeiros confirmam segunda morte em desabamento de prédio em Fortaleza,Exame,neg
544,544,Confronto no México entre civis armados e militares deixa 15 mortos,Exame,neg
545,545,Prédio residencial desaba em Fortaleza e deixa feridos,Exame,neg
546,546,Tufão Hagibis deixa ao menos 70 mortos no Japão,Exame,neg
547,547,Tufão Hagibis deixa aos menos 56 mortos e mais de 204 feridos no Japão,Exame,neg
548,548,Acidente de avião com equipe presidencial na RDC deixa 8 mortos,Exame,neg
549,549,"Morre Alexei Leonov, 1º astronauta a realizar uma caminhada espacial",Exame,neg
550,550,Bombardeios sírios na Turquia deixam 4 mortos e 70 feridos,Exame,neg
551,551,Trump confirma a morte de suposto terrorista da Al Qaeda,Exame,neg
552,552,Atentado mata duas pessoas na Alemanha; suspeito é detido,Exame,neg
553,553,"Minha felicidade ficou para trás, diz viúva de músico morto pelo Exército",Exame,neg
554,554,"Ginger Baker, baterista do grupo Cream na década de 60, morre aos 80 anos",Exame,neg
555,555,Tiroteio dentro de bar em Kansas City deixa 4 mortos e 5 feridos,Exame,neg
556,556,Operação no RJ prende esposa de acusado de matar Marielle Franco,Exame,neg
557,557,PM que foi à reconstituição é suspeito de ter dado tiro que matou Ágatha,Exame,neg
558,558,Trump sugere atirar nas pernas de imigrantes ilegais,Exame,neg
559,559,Gravações revelam detalhes horrendos da execução do jornalista Khashoggi,Exame,neg
560,560,Três jovens são mortas a tiros dentro de uma casa em Duque de Caxias,Exame,neg
561,561,"No Brasil, mais policiais se suicidam do que morrem em confrontos",Exame,neg
562,562,São Paulo registra mais duas mortes por sarampo e 2.897 casos,Exame,neg
563,563,Terremoto no leste da Indonésia deixa 20 mortos,Exame,neg
564,564,Deputados derrubam excludente de ilicitude do pacote de Moro,Exame,neg
565,565,"Assassinatos de indígenas crescem 22,7% em 2018, mostra relatório",Exame,neg
566,566,Caso Ágatha: reconstituição do crime deve ser feita na próxima terça-feira,Exame,neg
567,567,Terremoto deixa ao menos 22 mortos e mais de 700 feridos no Paquistão,Exame,neg
568,568,Investigação dos casos com crianças mortas no Rio continua sem solução,Exame,neg
569,569,Witzel acaba com incentivo à diminuição de mortes cometidas por policiais,Exame,neg
570,570,"Após morte de Ágatha, manifestantes protestam no Rio contra Witzel",Exame,neg
571,571,"Kombi em que Ágatha foi baleada levava outras duas crianças, diz motorista",Exame,neg
572,572,Relator do pacote anticrime no Senado defende excludente de ilicitude,Exame,neg
573,573,Oposição: mudar excludente de ilicitude é impossível após caso Ágatha,Exame,neg
574,574,"Witzel lamenta morte de Ágatha, mas diz que política está no caminho certo",Exame,neg
575,575,Presidente da OAB-RJ vai discutir caso Ágatha com procurador-geral do Rio,Exame,neg
576,576,Mourão defende policiais no caso Ágatha e questiona versão da família,Exame,neg
577,577,Desabamento em sala de aula mata sete estudantes no Quênia,Exame,neg
578,578,"Artistas lamentam morte de Ágatha Félix, menina de 8 anos baleada no Rio",Exame,neg
579,579,Morte de Ágatha põe pacote de Moro na berlinda,Exame,neg
580,580,Terremoto na Albânia causa pânico e deixa dezenas de feridos,Exame,neg
581,581,Morre criança baleada em ação da PM no Complexo do Alemão,Exame,neg
582,582,Justiça manda Vale pagar R$ 12 mi a familiares de 3 vítimas de Brumadinho,Exame,neg
583,583,Funcionário terceirizado passa mal e morre no Palácio do Planalto,Exame,neg
584,584,Ataque dos Estados Unidos mata ao menos 30 agricultores no Afeganistão,Exame,neg
585,585,"Ben Ali, ex-presidente da Tunísia, morre na Arábia Saudita aos 83 anos",Exame,neg
586,586,Operação da PM no Alemão deixa seis mortos; 14 escolas são fechadas,Exame,neg
587,587,Tiroteio no Complexo do Alemão no Rio fecha escolas e deixa um morto,Exame,neg
588,588,Set/2019: Ex-executivo da Odebrecht que delatou Aécio é encontrado morto,Exame,neg
589,589,Incêndio em escola mata 26 crianças e 2 professores na Libéria,Exame,neg
590,590,Dois atentados no Afeganistão matam 48 pessoas durante campanha eleitoral,Exame,neg
591,591,Hospital Badim confirma 14ª morte por incêndio na unidade,Exame,neg
592,592,Polícia fará nova perícia no Hospital Badim nesta terça-feira,Exame,neg
593,593,Número de mortos em incêndio do hospital no Rio sobe para 12,Exame,neg
594,594,"Quatro morrem em operação policial na comunidade do Jacarezinho, no Rio",Exame,neg
595,595,Cantor português Roberto Leal morre em São Paulo aos 67 anos,Exame,neg
596,596,STF nega transferência de acusado de matar Marielle para o Rio,Exame,neg
597,597,"A cada minuto, cinco pessoas morrem no mundo por erro médico, diz OMS",Exame,neg
598,598,"Incêndio atinge prédio residencial em Ipanema, no Rio de Janeiro",Exame,neg
599,599,Perícia confirma que incêndio no Badim começou em gerador do hospital,Exame,neg
600,600,Tribunal da paz expulsa ex-membros das Farc que voltaram à luta armada,Exame,neg
601,601,Incêndios como o que deixou 11 mortos no RJ chegam a 20 por ano no Brasil,Exame,neg
602,602,"Pacientes do Badim, hospital no Rio, morreram por asfixia de fumaça tóxica",Exame,neg
603,603,Crivella decreta luto de 3 dias por mortes em incêndio em hospital,Exame,neg
604,604,Chuvas torrenciais fecham aeroportos e matam ao menos 4 pessoas na Espanha,Exame,neg
605,605,Incêndio em hospital no Rio deixa 11 mortos,Exame,neg
606,606,Justiça nega HC a viúva envolvida em morte de marido ganhador da Mega-Sena,Exame,neg
607,607,"Em um ano, casos de dengue no país aumentam 600% e somam quase 1,5 milhão",Exame,neg
608,608,Suicídio mata mais policiais do que os confrontos durante o trabalho,Exame,neg
609,609,"Com aumento de doenças, médicos dos EUA pedem fim do uso de vaporizadores",Exame,neg
610,610,"Morre Robert Frank, ícone da fotografia americana",Exame,neg
611,611,"Após 50 mortes nas Bahamas, furacão Dorian abre passagem para Gabrielle",Exame,neg
612,612,Jornal turco divulga supostas últimas palavras de Jamal Khashoggi,Exame,neg
613,613,"Assassinatos caem no Brasil em 2018, mas mortes por policiais crescem 20%",Exame,neg
614,614,“Setembro Amarelo” promove labirinto de girassóis e debate sobre depressão,Exame,neg
615,615,"Após lama, Brumadinho registra alta de suicídio e prescrição de remédios",Exame,neg
616,616,"Após brutalidade do furacão Dorian, Bahamas enfrenta crise de desabrigados",Exame,neg
617,617,Colaborador da Funai é assassinado em região remota da Amazônia,Exame,neg
618,618,Vereador é morto com sete tiros no Rio de Janeiro,Exame,neg
619,619,Verão francês registra 1500 mortes relacionadas ao forte calor,Exame,neg
620,620,Dorian deixa 43 mortos e milhares de desabrigados nas Bahamas,Exame,neg
621,621,EUA registram terceira morte relacionada ao uso de cigarro eletrônico,Exame,neg
622,622,Ataques xenofóbicos na África do Sul deixam 10 mortos e 423 detidos,Exame,neg
623,623,Bahamas sofrem com devastação do furacão Dorian: “Não sobrou nada”,Exame,neg
624,624,Acidente entre caminhão e trem deixa um morto e 30 feridos no Japão,Exame,neg
625,625,"Furacão Dorian ganha força, volta à categoria 3 e avança para os EUA",Exame,neg
626,626,Bahamas confirma ao menos 20 mortos após passagem do furacão Dorian,Exame,neg
627,627,Explosão em fábrica de fogos deixa ao menos 20 mortos na Índia,Exame,neg
628,628,Fotógrafo Peter Lindbergh morre aos 74 anos,Exame,neg
629,629,Furacão Dorian avança para EUA após provocar devastação nas Bahamas,Exame,neg
630,630,Onda de violência em Joanesburgo deixa 5 mortos e 100 presos desde domingo,Exame,neg
631,631,"Taxa de mortalidade vai aumentar em regiões com queimadas, diz pesquisador",Exame,neg
632,632,"Furacão Dorian deixa 60% de ilha das Bahamas submersa, mostra satélite",Exame,neg
633,633,"Após massacre, Walmart vai parar de vender munição nos Estados Unidos",Exame,neg
634,634,Adolescente de 14 anos mata cinco membros de sua família nos EUA,Exame,neg
635,635,"Furacão Dorian cai para categoria 2, mas aumenta de tamanho nos EUA",Exame,neg
636,636,Sobe para 25 número de mortos em incêndio de barco na Califórnia,Exame,neg
637,637,Número de mortos em incêndio em barco na Califórnia sobe para 8,Exame,neg
638,638,"Furacão Dorian mata ao menos 5 nas Bahamas, antes de seguir para os EUA",Exame,neg
639,639,Chuvas voltam com força e causam estragos no interior e litoral de SP,Exame,neg
640,640,Velório de Goldman reúne lideranças de diversos partidos políticos,Exame,neg
641,641,"Após Furacão Dorian, governo de Bahamas quer lei de evacuação obrigatória",Exame,neg
642,642,EUA fecham agosto com 53 mortos em massacres com armas de fogo,Exame,neg
643,643,Furacão Dorian causa uma morte em Bahamas e 1 milhão são evacuados,Exame,neg
644,644,Operação contra ex-líderes das Farc deixa nove mortos na Colômbia,Exame,neg
645,645,"Governo lança programa “Em frente, Brasil” para combater crimes violentos",Exame,neg
646,646,Incêndio em bar do México deixa 25 mortos; polícia suspeita de ataque,Exame,neg
647,647,Fernanda Young morre aos 49 anos em Minas Gerais,Exame,neg
648,648,Tribo indígena do MT defende território de invasores por conta própria,Exame,neg
649,649,16 motoristas brasileiros morreram até que Uber ficasse mais seguro,Exame,neg
650,650,"Com liberação de mais agrotóxicos, apicultores temem extermínio de abelhas",Exame,neg
651,651,Homicídios caem 26% em julho em SP e atingem menor número da história,Exame,neg
652,652,"Vereador e filho são mortos a tiros dentro de casa em Maricá, RJ",Exame,neg
653,653,Mortes em confronto com a polícia aumentam 49% no Rio em julho,Exame,neg
654,654,Polícia já ouviu 30 testemunhas do sequestro na Ponte Rio-Niterói,Exame,neg
655,655,Atirador mata sequestrador e reféns são liberados na Ponte Rio-Niterói,Exame,neg
656,656,Caminhão-tanque com petróleo explode e deixa 23 mortos em Uganda,Exame,neg
657,657,Famílias de vítimas de voo da Chapecoense querem ajuda de Bolsonaro,Exame,neg
658,658,Três palestinos são mortos em Gaza após disparos de foguetes contra Israel,Exame,neg
659,659,Estado Islâmico reivindica atentado que deixou 63 mortos no Afeganistão,Exame,neg
660,660,Ator Peter Fonda morre em Los Angeles aos 79 anos,Exame,neg
661,661,Elvis Presley teve irmão gêmeo? Confira 7 curiosidades sobre o rei do rock,Exame,neg
662,662,MP denuncia filhos de Flordelis por matar marido da deputada,Exame,neg
663,663,Laudo aponta afogamento como causa da morte de líder indígena Waiãpi,Exame,neg
664,664,"Autópsia de atirador de Ohio identifica cocaína, álcool e tranquilizante",Exame,neg
665,665,"Epidemia de ebola na RDC deixou mais de 1,9 mil mortos em um ano",Exame,neg
666,666,Inundações na Índia deixam mais de 270 mortos e deslocam 1 milhão,Exame,neg
667,667,Senado deve votar aumento do limite de idade para receber pensão por morte,Exame,neg
668,668,Morte de milionário na prisão dá origem a teorias da conspiração nos EUA,Exame,neg
669,669,Inundações matam pelo menos 147 e deslocam milhares no sul da Índia,Exame,neg
670,670,Confronto entre polícia de Israel e palestinos deixa 14 feridos,Exame,neg
671,671,Tufão Lekima deixa 32 mortos e 16 desaparecidos na China,Exame,neg
672,672,"São 20 mil garimpeiros explorando a nossa casa, diz líder indígena",Exame,neg
673,673,Inundações deixam 28 mortos e deslocam milhares na Índia,Exame,neg
674,674,Mãe de atirador do Texas alertou a polícia sobre arma do filho,Exame,neg
675,675,Câmara rejeita destaque e pensão por morte não será mais integral,Exame,neg
676,676,"Em luto após massacre, El Paso rejeita visita de Trump",Exame,neg
677,677,Os cinco livros mais importantes de Toni Morrison,Exame,neg
678,678,"Toni Morrison, prêmio Nobel de Literatura, morre aos 88 anos",Exame,neg
679,679,Dois feridos em tiroteio morrem em hospital no Texas,Exame,neg
680,680,120 cidades brasileiras concentraram 50% dos homicídios em 2017,Exame,neg
681,681,Ideólogo do Khmer Vermelho condenado por genocídio morre aos 93 anos,Exame,neg
682,682,Polícia prende atirador que deixou 20 mortos em supermercado no Texas,Exame,neg
683,683,Cegueira e corrosão: novas regras aumentam riscos para trabalhador rural,Exame,neg
684,684,Relatora da ONU responsabiliza Bolsonaro por morte de líder indígena,Exame,neg
685,685,"Morre Hal Prince, lenda da Broadway que dirigiu “O Fantasma da Ópera”",Exame,neg
686,686,"Devido ao mau cheiro, famílias desistem de velórios em Altamira",Exame,neg
687,687,"Com Belo Monte e briga de facções, Altamira vive explosão de assassinatos",Exame,neg
688,688,Quatro presos são mortos na transferência de Altamira para Belém,Exame,neg
689,689,Morre aos 82 anos a primeira-dama do Uruguai,Exame,neg
690,690,Queda de avião militar no Paquistão deixa 18 mortos,Exame,neg
691,691,Massacre no Pará é mais um capítulo de disputa milionária pela cocaína,Exame,neg
692,692,Número de mortos em rebelião no Pará sobe para 57,Exame,neg
693,693,"Assassinato do cacique “será devida e completamente” apurado, diz Moro",Exame,neg
694,694,"Rebelião deixa 52 mortos em presídio de Altamira, no Pará",Exame,neg
695,695,"Ruth de Souza, uma atriz pioneira da representatividade negra no Brasil",Exame,neg
696,696,As discussões no Senado em 2019 sobre leis voltadas às mulheres,Exame,neg
697,697,Austrália reserva ambulância para satisfazer últimos desejos de pacientes,Exame,neg
698,698,"Morre cardeal cubano Jaime Ortega, peça-chave em reaproximação com EUA",Exame,neg
699,699,"Morre aos 75 anos o ator Rutger Hauer, de Blade Runner e Feitiço de Áquila",Exame,neg
700,700,Fortes chuvas em Pernambuco deixam mortos em Olinda e no Recife,Exame,neg
701,701,"Aos 54 anos, morre o jornalista econômico Milton Gamez",Exame,neg
702,702,Jornalista esportivo Juarez Soares morre aos 78 anos em São Paulo,Exame,neg
703,703,"Art Neville, ícone do funk de Nova Orleans, morre aos 81 anos",Exame,neg
704,704,"Fogo, pistolagem e medo na fazenda 1.200 no Pará",Exame,neg
705,705,"Morre pesquisador que desenvolveu a fosfoetanolamina, a “pílula do câncer”",Exame,neg
706,706,Corregedoria da PM vai investigar ação que terminou com quatro mortos,Exame,neg
707,707,Motorista avança sobre ocupação do MST em Valinhos e mata um idoso,Exame,neg
708,708,Sobe para 33 o número de mortos em incêndio em estúdio do Japão,Exame,neg
709,709,"Morre o escritor Andrea Camilleri, mestre do romance noir italiano",Exame,neg
710,710,Chuvas de monções já mataram mais de 270 pessoas no sul da Ásia,Exame,neg
711,711,Prédio desaba na Índia e deixa 4 mortos e 40 soterrados,Exame,neg
712,712,Maioria é contra projeto de Bolsonaro para afrouxar regras no trânsito,Exame,neg
713,713,Filipinas declaram alerta nacional devido a grave surto de dengue,Exame,neg
714,714,Enchentes no Nepal deixam 55 mortos e milhares de desabrigados,Exame,neg
715,715,Homem é morto nos EUA após atacar centro de detenção de migrantes,Exame,neg
716,716,Chuvas na Índia matam dez e forçam 1 milhão a deixarem suas casas,Exame,neg
717,717,Morre mãe da ex-presidente Dilma Rousseff,Exame,neg
718,718,"Ataque a hotel na Somália mata 26 pessoas, diz presidente regional",Exame,neg
